code,period,midpoint,basin,Raw SEC,Smooth SEC,dH
2011-2016-06,2011/06 - 2016/06,2013-12-29 11:55:57.421875,15,0.0,0.006,2.1276147042080993
2011-2016-06,2011/06 - 2016/06,2013-12-29 11:55:57.421875,16,-0.098,-0.078,-9.901649970561266
2011-2016-06,2011/06 - 2016/06,2013-12-29 11:55:57.421875,17,-0.068,-0.072,10.33046211884357
2011-2016-06,2011/06 - 2016/06,2013-12-29 11:55:57.421875,18,0.013,0.012,-3.9157014035190514
2011-2016-06,2011/06 - 2016/06,2013-12-29 11:55:57.421875,all,-0.016,-0.016,-1.2771108780725626
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,1,-0.191,-0.197,-1.33116153156152
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,2,-0.313,-0.313,-21.91843399219215
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,3,0.009,0.009,0.14049729780526832
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,4,-0.002,-0.002,-0.3636301056803859
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,5,-0.037,-0.038,-0.9118195309856674
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,6,0.002,0.001,-0.9812438859989925
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,7,0.038,0.041,3.8393904466938693
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,8,0.004,0.003,1.6473362231627107
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,9,-0.336,-0.337,-38.915484730154276
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,10,0.006,0.006,-0.9439738733344711
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,11,0.024,0.024,3.0558093942236155
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,12,-0.023,-0.024,3.4846797915524803
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,13,0.019,0.017,5.581979042792227
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,14,0.037,0.034,12.090733714634553
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,15,0.015,0.009,2.135244014527416
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,16,-0.077,-0.079,-9.988728988915682
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,17,-0.048,-0.062,10.272845085943118
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,18,0.012,0.012,-3.9031405162568262
2011-2016-07,2011/07 - 2016/07,2014-01-28 12:02:43.476562,all,-0.015,-0.016,-1.2925164892076282
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,1,-0.191,-0.193,-1.5224563804804347
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,2,-0.313,-0.313,-22.231902627274394
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,3,0.009,0.009,0.14976822008611634
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,4,-0.002,-0.002,-0.36581736470998294
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,5,-0.037,-0.037,-0.9485057316342136
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,6,0.002,0.001,-0.9795656054666324
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,7,0.038,0.039,3.8778317731630523
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,8,0.004,0.004,1.6515280846506357
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,9,-0.336,-0.336,-39.251385901123285
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,10,0.006,0.006,-0.9376072106533684
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,11,0.024,0.024,3.0797683007549495
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,12,-0.023,-0.023,3.461419615370687
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,13,0.019,0.018,5.600508679577615
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,14,0.037,0.036,12.127860181266442
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,15,0.015,0.012,2.1500353895535227
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,16,-0.077,-0.081,-10.065379690378904
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,17,-0.048,-0.052,10.225341566139832
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,18,0.012,0.012,-3.890788588909345
2011-2016-08,2011/08 - 2016/08,2014-02-28 12:15:01.757812,all,-0.015,-0.015,-1.3075507363973884
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,1,-0.191,-0.184,-1.7137512293993495
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,2,-0.313,-0.312,-22.54537126235664
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,3,0.009,0.009,0.15903914236696437
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,4,-0.002,-0.001,-0.36800462373958
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,5,-0.037,-0.036,-0.9851919322827598
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,6,0.002,0.002,-0.9778873249342723
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,7,0.038,0.037,3.9162730996322352
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,8,0.004,0.005,1.6557199461385608
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,9,-0.336,-0.334,-39.587287072092295
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,10,0.006,0.007,-0.9312405479722656
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,11,0.024,0.024,3.1037272072862834
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,12,-0.023,-0.024,3.438159439188894
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,13,0.019,0.018,5.619038316363003
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,14,0.037,0.039,12.164986647898331
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,15,0.015,0.018,2.1648267645796295
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,16,-0.077,-0.085,-10.142030391842127
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,17,-0.048,-0.037,10.177838046336547
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,18,0.012,0.012,-3.8784366615618637
2011-2016-09,2011/09 - 2016/09,2014-03-31 12:55:09.960938,all,-0.015,-0.015,-1.3225849835871486
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,1,-0.191,-0.176,-1.9050460783182643
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,2,-0.313,-0.31,-22.858839897438884
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,3,0.009,0.009,0.1683100646478124
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,4,-0.002,-0.001,-0.370191882769177
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,5,-0.037,-0.035,-1.021878132931306
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,6,0.002,0.002,-0.9762090444019123
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,7,0.038,0.036,3.954714426101418
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,8,0.004,0.005,1.6599118076264858
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,9,-0.336,-0.333,-39.923188243061304
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,10,0.006,0.008,-0.9248738852911629
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,11,0.024,0.025,3.1276861138176173
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,12,-0.023,-0.025,3.4148992630071007
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,13,0.019,0.018,5.637567953148391
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,14,0.037,0.042,12.20211311453022
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,15,0.015,0.02,2.1796181396057364
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,16,-0.077,-0.094,-10.21868109330535
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,17,-0.048,-0.026,10.130334526533261
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,18,0.012,0.012,-3.8660847342143825
2011-2016-10,2011/10 - 2016/10,2014-04-30 13:01:56.015625,all,-0.015,-0.014,-1.3376192307769088
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,1,-0.153,-0.168,-2.0771555629908107
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,2,-0.305,-0.309,-23.168196527287364
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,3,0.009,0.009,0.17724416247801855
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,4,0.002,0.0,-0.37027827062138385
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,5,-0.033,-0.035,-1.0567945375660202
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,6,0.002,0.002,-0.974254026372364
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,7,0.033,0.035,3.9905862633895595
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,8,0.006,0.005,1.6651396916713566
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,9,-0.328,-0.331,-40.25506531074643
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,10,0.009,0.008,-0.9169949461356737
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,11,0.025,0.025,3.1523536804597825
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,12,-0.028,-0.026,3.3894861447042786
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,13,0.017,0.018,5.6554998745559715
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,14,0.048,0.044,12.244752049678937
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,15,0.029,0.023,2.2014454368909355
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,16,-0.12,-0.103,-10.31697342544794
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,17,0.007,-0.015,10.11024176608771
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,18,0.013,0.013,-3.8536052505987755
2011-2016-11,2011/11 - 2016/11,2014-05-31 13:14:14.296875,all,-0.013,-0.014,-1.3515590491442708
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,1,-0.153,-0.161,-2.2300796834169887
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,2,-0.305,-0.307,-23.47344115190208
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,3,0.009,0.009,0.18584143585758284
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,4,0.002,0.001,-0.36826378729620046
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,5,-0.033,-0.034,-1.0899411461869022
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,6,0.002,0.002,-0.9720222708456276
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,7,0.033,0.034,4.023888611496659
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,8,0.006,0.006,1.671403598273173
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,9,-0.328,-0.329,-40.58291827514768
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,10,0.009,0.009,-0.907603730505798
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,11,0.025,0.025,3.177729907212779
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,12,-0.028,-0.027,3.3619200842804275
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,13,0.017,0.018,5.672834080585744
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,14,0.048,0.046,12.29290345334448
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,15,0.029,0.026,2.230308656435227
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,16,-0.12,-0.111,-10.436907388269901
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,17,0.007,-0.004,10.117559764999896
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,18,0.013,0.013,-3.8409982107150427
2011-2016-12,2011/12 - 2016/12,2014-06-30 12:48:50.273438,all,-0.013,-0.013,-1.3644044386892347
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,1,-0.153,-0.153,-2.3830038038431667
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,2,-0.305,-0.305,-23.778685776516795
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,3,0.009,0.009,0.19443870923714712
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,4,0.002,0.002,-0.36624930397101707
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,5,-0.033,-0.033,-1.1230877548077842
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,6,0.002,0.002,-0.9697905153188913
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,7,0.033,0.033,4.0571909596037585
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,8,0.006,0.006,1.6776675048749894
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,9,-0.328,-0.328,-40.91077123954892
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,10,0.009,0.009,-0.8982125148759224
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,11,0.025,0.025,3.2031061339657754
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,12,-0.028,-0.028,3.3343540238565765
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,13,0.017,0.017,5.690168286615517
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,14,0.048,0.048,12.341054857010022
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,15,0.029,0.029,2.2591718759795185
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,16,-0.12,-0.12,-10.556841351091862
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,17,0.007,0.007,10.124877763912082
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,18,0.013,0.013,-3.82839117083131
2012-2017-01,2012/01 - 2017/01,2014-07-31 13:01:08.554688,all,-0.013,-0.013,-1.3772498282341985
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,1,-0.153,-0.147,-2.5359279242693447
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,2,-0.305,-0.303,-24.08393040113151
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,3,0.009,0.008,0.2030359826167114
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,4,0.002,0.004,-0.3642348206458337
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,5,-0.033,-0.033,-1.1562343634286663
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,6,0.002,0.002,-0.9675587597921549
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,7,0.033,0.033,4.090493307710858
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,8,0.006,0.006,1.6839314114768058
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,9,-0.328,-0.327,-41.23862420395017
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,10,0.009,0.009,-0.8888212992460467
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,11,0.025,0.025,3.228482360718772
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,12,-0.028,-0.028,3.3067879634327255
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,13,0.017,0.017,5.70750249264529
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,14,0.048,0.049,12.389206260675564
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,15,0.029,0.027,2.28803509552381
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,16,-0.12,-0.122,-10.676775313913822
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,17,0.007,0.018,10.132195762824267
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,18,0.013,0.013,-3.815784130947577
2012-2017-02,2012/02 - 2017/02,2014-08-30 01:22:08.906250,all,-0.013,-0.012,-1.3900952177791623
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,1,-0.153,-0.142,-2.6888520446955226
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,2,-0.305,-0.3,-24.389175025746226
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,3,0.009,0.008,0.2116332559962757
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,4,0.002,0.006,-0.3622203373206503
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,5,-0.033,-0.032,-1.1893809720495483
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,6,0.002,0.001,-0.9653270042654185
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,7,0.033,0.032,4.123795655817958
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,8,0.006,0.006,1.6901953180786222
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,9,-0.328,-0.326,-41.56647716835141
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,10,0.009,0.009,-0.879430083616171
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,11,0.025,0.025,3.2538585874717683
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,12,-0.028,-0.029,3.2792219030088745
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,13,0.017,0.016,5.7248366986750625
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,14,0.048,0.051,12.437357664341107
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,15,0.029,0.026,2.3168983150681015
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,16,-0.12,-0.124,-10.796709276735783
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,17,0.007,0.028,10.139513761736453
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,18,0.013,0.014,-3.8031770910638443
2012-2017-03,2012/03 - 2017/03,2014-09-29 00:56:44.882812,all,-0.013,-0.012,-1.4029406073241262
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,1,-0.126,-0.137,-2.8280972120701335
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,2,-0.292,-0.297,-24.687907261773944
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,3,0.006,0.007,0.2190582252223976
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,4,0.012,0.008,-0.3550270564710445
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,5,-0.03,-0.032,-1.2211689551913878
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,6,0.0,0.001,-0.9641336191671144
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,7,0.029,0.031,4.155099750758382
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,8,0.007,0.007,1.6967424470931292
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,9,-0.323,-0.325,-41.892016906291246
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,10,0.008,0.009,-0.8706228612572886
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,11,0.026,0.025,3.2792992217000574
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,12,-0.03,-0.029,3.250408515741583
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,13,0.014,0.015,5.740273931936827
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,14,0.055,0.052,12.488831006223336
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,15,0.021,0.024,2.3418928578903433
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,16,-0.131,-0.127,-10.922122575342655
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,17,0.06,0.039,10.173180438345298
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,18,0.016,0.015,-3.788980977380561
2012-2017-04,2012/04 - 2017/04,2014-10-30 00:09:03.164062,all,-0.011,-0.012,-1.414914024688187
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,1,-0.126,-0.131,-2.9536634263931774
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,2,-0.292,-0.295,-24.980127109214664
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,3,0.006,0.007,0.22531089029507712
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,4,0.012,0.01,-0.3426549780970163
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,5,-0.03,-0.031,-1.2515983128541848
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,6,0.0,0.001,-0.9639786044972425
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,7,0.029,0.03,4.18440559253213
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,8,0.007,0.007,1.7035727985203266
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,9,-0.323,-0.324,-42.21524341776967
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,10,0.008,0.008,-0.8623996321693994
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,11,0.026,0.025,3.304804263403639
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,12,-0.03,-0.03,3.220347801630851
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,13,0.014,0.014,5.753814192430582
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,14,0.055,0.053,12.543626286322251
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,15,0.021,0.023,2.3630187239905354
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,16,-0.131,-0.129,-11.05301520973444
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,17,0.06,0.049,10.233195792650804
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,18,0.016,0.015,-3.773195789897727
2012-2017-05,2012/05 - 2017/05,2014-11-28 23:43:39.140625,all,-0.011,-0.011,-1.426015469871345
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,1,-0.126,-0.121,-3.079229640716221
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,2,-0.292,-0.292,-25.272346956655383
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,3,0.006,0.006,0.23156355536775663
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,4,0.012,0.014,-0.3302828997229881
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,5,-0.03,-0.03,-1.2820276705169817
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,6,0.0,0.001,-0.9638235898273706
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,7,0.029,0.03,4.213711434305878
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,8,0.007,0.007,1.710403149947524
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,9,-0.323,-0.322,-42.538469929248095
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,10,0.008,0.009,-0.8541764030815102
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,11,0.026,0.028,3.330309305107221
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,12,-0.03,-0.03,3.190287087520119
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,13,0.014,0.012,5.767354452924337
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,14,0.055,0.056,12.598421566421166
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,15,0.021,0.017,2.3841445900907274
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,16,-0.131,-0.127,-11.183907844126225
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,17,0.06,0.066,10.29321114695631
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,18,0.016,0.018,-3.757410602414893
2012-2017-06,2012/06 - 2017/06,2014-12-29 23:55:57.421875,all,-0.011,-0.01,-1.437116915054503
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,1,-0.126,-0.116,-3.204795855039265
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,2,-0.292,-0.291,-25.564566804096103
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,3,0.006,0.007,0.23781622044043615
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,4,0.012,0.015,-0.31791082134895987
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,5,-0.03,-0.03,-1.3124570281797787
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,6,0.0,0.001,-0.9636685751574987
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,7,0.029,0.031,4.243017276079627
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,8,0.007,0.007,1.7172335013747215
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,9,-0.323,-0.321,-42.86169644072652
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,10,0.008,0.009,-0.845953173993621
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,11,0.026,0.031,3.355814346810803
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,12,-0.03,-0.029,3.1602263734093867
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,13,0.014,0.011,5.780894713418093
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,14,0.055,0.056,12.653216846520081
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,15,0.021,0.013,2.4052704561909195
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,16,-0.131,-0.123,-11.31480047851801
2012-2017-07,2012/07 - 2017/07,2015-01-29 00:02:43.476562,17,0.06,0.073,10.353226501261815
