code,period,midpoint,basin,SEC
200002-200502,2000/02 - 2005/02,2002.6602,10,-0.004437936004251242
200002-200502,2000/02 - 2005/02,2002.6602,11,-0.0052928500808775425
200002-200502,2000/02 - 2005/02,2002.6602,12,0.021279310807585716
200002-200502,2000/02 - 2005/02,2002.6602,13,0.006867833901196718
200002-200502,2000/02 - 2005/02,2002.6602,14,0.05188741534948349
200002-200502,2000/02 - 2005/02,2002.6602,15,0.0351785309612751
200002-200502,2000/02 - 2005/02,2002.6602,16,-0.04748843237757683
200002-200502,2000/02 - 2005/02,2002.6602,17,-0.023621387779712677
200002-200502,2000/02 - 2005/02,2002.6602,18,-0.019561918452382088
200002-200502,2000/02 - 2005/02,2002.6602,all,-0.0059417346
200003-200503,2000/03 - 2005/03,2002.7422,0,-0.16982655227184296
200003-200503,2000/03 - 2005/03,2002.7422,1,-0.07551096379756927
200003-200503,2000/03 - 2005/03,2002.7422,2,-0.06460890918970108
200003-200503,2000/03 - 2005/03,2002.7422,3,0.0008984065498225391
200003-200503,2000/03 - 2005/03,2002.7422,4,-0.014489646069705486
200003-200503,2000/03 - 2005/03,2002.7422,5,0.005335647147148848
200003-200503,2000/03 - 2005/03,2002.7422,6,0.001691980753093958
200003-200503,2000/03 - 2005/03,2002.7422,7,0.016598444432020187
200003-200503,2000/03 - 2005/03,2002.7422,8,0.012752656824886799
200003-200503,2000/03 - 2005/03,2002.7422,9,-0.17103730142116547
200003-200503,2000/03 - 2005/03,2002.7422,10,-0.004437936004251242
200003-200503,2000/03 - 2005/03,2002.7422,11,-0.0052928500808775425
200003-200503,2000/03 - 2005/03,2002.7422,12,0.021279310807585716
200003-200503,2000/03 - 2005/03,2002.7422,13,0.006867833901196718
200003-200503,2000/03 - 2005/03,2002.7422,14,0.05188741534948349
200003-200503,2000/03 - 2005/03,2002.7422,15,0.0351785309612751
200003-200503,2000/03 - 2005/03,2002.7422,16,-0.04748843237757683
200003-200503,2000/03 - 2005/03,2002.7422,17,-0.023621387779712677
200003-200503,2000/03 - 2005/03,2002.7422,18,-0.019561918452382088
200003-200503,2000/03 - 2005/03,2002.7422,all,-0.0059417346
200004-200504,2000/04 - 2005/04,2002.8269,0,-0.16982655227184296
200004-200504,2000/04 - 2005/04,2002.8269,1,-0.07551096379756927
200004-200504,2000/04 - 2005/04,2002.8269,2,-0.06460890918970108
200004-200504,2000/04 - 2005/04,2002.8269,3,0.0008984065498225391
200004-200504,2000/04 - 2005/04,2002.8269,4,-0.014489646069705486
200004-200504,2000/04 - 2005/04,2002.8269,5,0.005335647147148848
200004-200504,2000/04 - 2005/04,2002.8269,6,0.001691980753093958
200004-200504,2000/04 - 2005/04,2002.8269,7,0.016598444432020187
200004-200504,2000/04 - 2005/04,2002.8269,8,0.012752656824886799
200004-200504,2000/04 - 2005/04,2002.8269,9,-0.17103730142116547
200004-200504,2000/04 - 2005/04,2002.8269,10,-0.004437936004251242
200004-200504,2000/04 - 2005/04,2002.8269,11,-0.0052928500808775425
200004-200504,2000/04 - 2005/04,2002.8269,12,0.021279310807585716
200004-200504,2000/04 - 2005/04,2002.8269,13,0.006867833901196718
200004-200504,2000/04 - 2005/04,2002.8269,14,0.05188741534948349
200004-200504,2000/04 - 2005/04,2002.8269,15,0.0351785309612751
200004-200504,2000/04 - 2005/04,2002.8269,16,-0.04748843237757683
200004-200504,2000/04 - 2005/04,2002.8269,17,-0.023621387779712677
200004-200504,2000/04 - 2005/04,2002.8269,18,-0.019561918452382088
200004-200504,2000/04 - 2005/04,2002.8269,all,-0.0059417346
200005-200505,2000/05 - 2005/05,2002.9089,0,-0.20793424546718597
200005-200505,2000/05 - 2005/05,2002.9089,1,-0.0448821522295475
200005-200505,2000/05 - 2005/05,2002.9089,2,-0.09296076744794846
200005-200505,2000/05 - 2005/05,2002.9089,3,0.001905411365441978
200005-200505,2000/05 - 2005/05,2002.9089,4,-0.015336894430220127
200005-200505,2000/05 - 2005/05,2002.9089,5,-0.0011807865230366588
200005-200505,2000/05 - 2005/05,2002.9089,6,-0.0039602904580533504
200005-200505,2000/05 - 2005/05,2002.9089,7,0.011244770139455795
200005-200505,2000/05 - 2005/05,2002.9089,8,0.012165977619588375
200005-200505,2000/05 - 2005/05,2002.9089,9,-0.18094898760318756
200005-200505,2000/05 - 2005/05,2002.9089,10,-0.007876196876168251
200005-200505,2000/05 - 2005/05,2002.9089,11,0.0055168624967336655
200005-200505,2000/05 - 2005/05,2002.9089,12,0.006097606383264065
200005-200505,2000/05 - 2005/05,2002.9089,13,-0.0025435765273869038
200005-200505,2000/05 - 2005/05,2002.9089,14,0.04331541061401367
200005-200505,2000/05 - 2005/05,2002.9089,15,0.0259870458394289
200005-200505,2000/05 - 2005/05,2002.9089,16,0.011914975009858608
200005-200505,2000/05 - 2005/05,2002.9089,17,-0.019132724031805992
200005-200505,2000/05 - 2005/05,2002.9089,18,-0.01444978080689907
200005-200505,2000/05 - 2005/05,2002.9089,all,-0.009380363
200006-200506,2000/06 - 2005/06,2002.9939,0,-0.20793424546718597
200006-200506,2000/06 - 2005/06,2002.9939,1,-0.0448821522295475
200006-200506,2000/06 - 2005/06,2002.9939,2,-0.09296076744794846
200006-200506,2000/06 - 2005/06,2002.9939,3,0.001905411365441978
200006-200506,2000/06 - 2005/06,2002.9939,4,-0.015336894430220127
200006-200506,2000/06 - 2005/06,2002.9939,5,-0.0011807865230366588
200006-200506,2000/06 - 2005/06,2002.9939,6,-0.0039602904580533504
200006-200506,2000/06 - 2005/06,2002.9939,7,0.011244770139455795
200006-200506,2000/06 - 2005/06,2002.9939,8,0.012165977619588375
200006-200506,2000/06 - 2005/06,2002.9939,9,-0.18094898760318756
200006-200506,2000/06 - 2005/06,2002.9939,10,-0.007876196876168251
200006-200506,2000/06 - 2005/06,2002.9939,11,0.0055168624967336655
200006-200506,2000/06 - 2005/06,2002.9939,12,0.006097606383264065
200006-200506,2000/06 - 2005/06,2002.9939,13,-0.0025435765273869038
200006-200506,2000/06 - 2005/06,2002.9939,14,0.04331541061401367
200006-200506,2000/06 - 2005/06,2002.9939,15,0.0259870458394289
200006-200506,2000/06 - 2005/06,2002.9939,16,0.011914975009858608
200006-200506,2000/06 - 2005/06,2002.9939,17,-0.019132724031805992
200006-200506,2000/06 - 2005/06,2002.9939,18,-0.01444978080689907
200006-200506,2000/06 - 2005/06,2002.9939,all,-0.009380363
200007-200507,2000/07 - 2005/07,2003.0759,0,-0.20793424546718597
200007-200507,2000/07 - 2005/07,2003.0759,1,-0.0448821522295475
200007-200507,2000/07 - 2005/07,2003.0759,2,-0.09296076744794846
200007-200507,2000/07 - 2005/07,2003.0759,3,0.001905411365441978
200007-200507,2000/07 - 2005/07,2003.0759,4,-0.015336894430220127
200007-200507,2000/07 - 2005/07,2003.0759,5,-0.0011807865230366588
200007-200507,2000/07 - 2005/07,2003.0759,6,-0.0039602904580533504
200007-200507,2000/07 - 2005/07,2003.0759,7,0.011244770139455795
200007-200507,2000/07 - 2005/07,2003.0759,8,0.012165977619588375
200007-200507,2000/07 - 2005/07,2003.0759,9,-0.18094898760318756
200007-200507,2000/07 - 2005/07,2003.0759,10,-0.007876196876168251
200007-200507,2000/07 - 2005/07,2003.0759,11,0.0055168624967336655
200007-200507,2000/07 - 2005/07,2003.0759,12,0.006097606383264065
200007-200507,2000/07 - 2005/07,2003.0759,13,-0.0025435765273869038
200007-200507,2000/07 - 2005/07,2003.0759,14,0.04331541061401367
200007-200507,2000/07 - 2005/07,2003.0759,15,0.0259870458394289
200007-200507,2000/07 - 2005/07,2003.0759,16,0.011914975009858608
200007-200507,2000/07 - 2005/07,2003.0759,17,-0.019132724031805992
200007-200507,2000/07 - 2005/07,2003.0759,18,-0.01444978080689907
200007-200507,2000/07 - 2005/07,2003.0759,all,-0.009380363
200008-200508,2000/08 - 2005/08,2003.1608,0,-0.20793424546718597
200008-200508,2000/08 - 2005/08,2003.1608,1,-0.0448821522295475
200008-200508,2000/08 - 2005/08,2003.1608,2,-0.09296076744794846
200008-200508,2000/08 - 2005/08,2003.1608,3,0.001905411365441978
200008-200508,2000/08 - 2005/08,2003.1608,4,-0.015336894430220127
200008-200508,2000/08 - 2005/08,2003.1608,5,-0.0011807865230366588
200008-200508,2000/08 - 2005/08,2003.1608,6,-0.0039602904580533504
200008-200508,2000/08 - 2005/08,2003.1608,7,0.011244770139455795
200008-200508,2000/08 - 2005/08,2003.1608,8,0.012165977619588375
200008-200508,2000/08 - 2005/08,2003.1608,9,-0.18094898760318756
200008-200508,2000/08 - 2005/08,2003.1608,10,-0.007876196876168251
200008-200508,2000/08 - 2005/08,2003.1608,11,0.0055168624967336655
200008-200508,2000/08 - 2005/08,2003.1608,12,0.006097606383264065
200008-200508,2000/08 - 2005/08,2003.1608,13,-0.0025435765273869038
200008-200508,2000/08 - 2005/08,2003.1608,14,0.04331541061401367
200008-200508,2000/08 - 2005/08,2003.1608,15,0.0259870458394289
200008-200508,2000/08 - 2005/08,2003.1608,16,0.011914975009858608
200008-200508,2000/08 - 2005/08,2003.1608,17,-0.019132724031805992
200008-200508,2000/08 - 2005/08,2003.1608,18,-0.01444978080689907
200008-200508,2000/08 - 2005/08,2003.1608,all,-0.009380363
200009-200509,2000/09 - 2005/09,2003.2456,0,-0.20793424546718597
200009-200509,2000/09 - 2005/09,2003.2456,1,-0.0448821522295475
200009-200509,2000/09 - 2005/09,2003.2456,2,-0.09296076744794846
200009-200509,2000/09 - 2005/09,2003.2456,3,0.001905411365441978
200009-200509,2000/09 - 2005/09,2003.2456,4,-0.015336894430220127
200009-200509,2000/09 - 2005/09,2003.2456,5,-0.0011807865230366588
200009-200509,2000/09 - 2005/09,2003.2456,6,-0.0039602904580533504
200009-200509,2000/09 - 2005/09,2003.2456,7,0.011244770139455795
200009-200509,2000/09 - 2005/09,2003.2456,8,0.012165977619588375
200009-200509,2000/09 - 2005/09,2003.2456,9,-0.18094898760318756
200009-200509,2000/09 - 2005/09,2003.2456,10,-0.007876196876168251
200009-200509,2000/09 - 2005/09,2003.2456,11,0.0055168624967336655
200009-200509,2000/09 - 2005/09,2003.2456,12,0.006097606383264065
200009-200509,2000/09 - 2005/09,2003.2456,13,-0.0025435765273869038
200009-200509,2000/09 - 2005/09,2003.2456,14,0.04331541061401367
200009-200509,2000/09 - 2005/09,2003.2456,15,0.0259870458394289
200009-200509,2000/09 - 2005/09,2003.2456,16,0.011914975009858608
200009-200509,2000/09 - 2005/09,2003.2456,17,-0.019132724031805992
200009-200509,2000/09 - 2005/09,2003.2456,18,-0.01444978080689907
200009-200509,2000/09 - 2005/09,2003.2456,all,-0.009380363
200010-200510,2000/10 - 2005/10,2003.3276,0,-0.17620749771595
200010-200510,2000/10 - 2005/10,2003.3276,1,0.0016445211367681623
200010-200510,2000/10 - 2005/10,2003.3276,2,-0.08649203181266785
200010-200510,2000/10 - 2005/10,2003.3276,3,0.006578484084457159
200010-200510,2000/10 - 2005/10,2003.3276,4,-0.011215166188776493
200010-200510,2000/10 - 2005/10,2003.3276,5,-0.003334698500111699
200010-200510,2000/10 - 2005/10,2003.3276,6,-0.0019332474330440164
200010-200510,2000/10 - 2005/10,2003.3276,7,0.01767887733876705
200010-200510,2000/10 - 2005/10,2003.3276,8,0.013250269927084446
200010-200510,2000/10 - 2005/10,2003.3276,9,-0.1670999675989151
200010-200510,2000/10 - 2005/10,2003.3276,10,-0.00032831847784109414
200010-200510,2000/10 - 2005/10,2003.3276,11,0.029597226530313492
200010-200510,2000/10 - 2005/10,2003.3276,12,0.005311146844178438
200010-200510,2000/10 - 2005/10,2003.3276,13,-0.003223039908334613
200010-200510,2000/10 - 2005/10,2003.3276,14,0.048847831785678864
200010-200510,2000/10 - 2005/10,2003.3276,15,0.05777854472398758
200010-200510,2000/10 - 2005/10,2003.3276,16,-0.03610675781965256
200010-200510,2000/10 - 2005/10,2003.3276,17,0.0009015976684167981
200010-200510,2000/10 - 2005/10,2003.3276,18,0.00423795310780406
200010-200510,2000/10 - 2005/10,2003.3276,all,-0.0038772016
200011-200511,2000/11 - 2005/11,2003.4125,0,-0.17620749771595
200011-200511,2000/11 - 2005/11,2003.4125,1,0.0016445211367681623
200011-200511,2000/11 - 2005/11,2003.4125,2,-0.08649203181266785
200011-200511,2000/11 - 2005/11,2003.4125,3,0.006578484084457159
200011-200511,2000/11 - 2005/11,2003.4125,4,-0.011215166188776493
200011-200511,2000/11 - 2005/11,2003.4125,5,-0.003334698500111699
200011-200511,2000/11 - 2005/11,2003.4125,6,-0.0019332474330440164
200011-200511,2000/11 - 2005/11,2003.4125,7,0.01767887733876705
200011-200511,2000/11 - 2005/11,2003.4125,8,0.013250269927084446
200011-200511,2000/11 - 2005/11,2003.4125,9,-0.1670999675989151
200011-200511,2000/11 - 2005/11,2003.4125,10,-0.00032831847784109414
200011-200511,2000/11 - 2005/11,2003.4125,11,0.029597226530313492
200011-200511,2000/11 - 2005/11,2003.4125,12,0.005311146844178438
200011-200511,2000/11 - 2005/11,2003.4125,13,-0.003223039908334613
200011-200511,2000/11 - 2005/11,2003.4125,14,0.048847831785678864
200011-200511,2000/11 - 2005/11,2003.4125,15,0.05777854472398758
200011-200511,2000/11 - 2005/11,2003.4125,16,-0.03610675781965256
200011-200511,2000/11 - 2005/11,2003.4125,17,0.0009015976684167981
200011-200511,2000/11 - 2005/11,2003.4125,18,0.00423795310780406
200011-200511,2000/11 - 2005/11,2003.4125,all,-0.0038772016
200012-200512,2000/12 - 2005/12,2003.4945,0,-0.17620749771595
200012-200512,2000/12 - 2005/12,2003.4945,1,0.0016445211367681623
200012-200512,2000/12 - 2005/12,2003.4945,2,-0.08649203181266785
200012-200512,2000/12 - 2005/12,2003.4945,3,0.006578484084457159
200012-200512,2000/12 - 2005/12,2003.4945,4,-0.011215166188776493
200012-200512,2000/12 - 2005/12,2003.4945,5,-0.003334698500111699
200012-200512,2000/12 - 2005/12,2003.4945,6,-0.0019332474330440164
200012-200512,2000/12 - 2005/12,2003.4945,7,0.01767887733876705
200012-200512,2000/12 - 2005/12,2003.4945,8,0.013250269927084446
200012-200512,2000/12 - 2005/12,2003.4945,9,-0.1670999675989151
200012-200512,2000/12 - 2005/12,2003.4945,10,-0.00032831847784109414
200012-200512,2000/12 - 2005/12,2003.4945,11,0.029597226530313492
200012-200512,2000/12 - 2005/12,2003.4945,12,0.005311146844178438
200012-200512,2000/12 - 2005/12,2003.4945,13,-0.003223039908334613
200012-200512,2000/12 - 2005/12,2003.4945,14,0.048847831785678864
200012-200512,2000/12 - 2005/12,2003.4945,15,0.05777854472398758
200012-200512,2000/12 - 2005/12,2003.4945,16,-0.03610675781965256
200012-200512,2000/12 - 2005/12,2003.4945,17,0.0009015976684167981
200012-200512,2000/12 - 2005/12,2003.4945,18,0.00423795310780406
200012-200512,2000/12 - 2005/12,2003.4945,all,-0.0038772016
200101-200601,2001/01 - 2006/01,2003.5795,0,-0.17620749771595
200101-200601,2001/01 - 2006/01,2003.5795,1,0.0016445211367681623
200101-200601,2001/01 - 2006/01,2003.5795,2,-0.08649203181266785
200101-200601,2001/01 - 2006/01,2003.5795,3,0.006578484084457159
200101-200601,2001/01 - 2006/01,2003.5795,4,-0.011215166188776493
200101-200601,2001/01 - 2006/01,2003.5795,5,-0.003334698500111699
200101-200601,2001/01 - 2006/01,2003.5795,6,-0.0019332474330440164
200101-200601,2001/01 - 2006/01,2003.5795,7,0.01767887733876705
200101-200601,2001/01 - 2006/01,2003.5795,8,0.013250269927084446
200101-200601,2001/01 - 2006/01,2003.5795,9,-0.1670999675989151
200101-200601,2001/01 - 2006/01,2003.5795,10,-0.00032831847784109414
200101-200601,2001/01 - 2006/01,2003.5795,11,0.029597226530313492
200101-200601,2001/01 - 2006/01,2003.5795,12,0.005311146844178438
200101-200601,2001/01 - 2006/01,2003.5795,13,-0.003223039908334613
200101-200601,2001/01 - 2006/01,2003.5795,14,0.048847831785678864
200101-200601,2001/01 - 2006/01,2003.5795,15,0.05777854472398758
200101-200601,2001/01 - 2006/01,2003.5795,16,-0.03610675781965256
200101-200601,2001/01 - 2006/01,2003.5795,17,0.0009015976684167981
200101-200601,2001/01 - 2006/01,2003.5795,18,0.00423795310780406
200101-200601,2001/01 - 2006/01,2003.5795,all,-0.0038772016
200102-200602,2001/02 - 2006/02,2003.6589,0,-0.18851009011268616
200102-200602,2001/02 - 2006/02,2003.6589,1,0.005847426131367683
200102-200602,2001/02 - 2006/02,2003.6589,2,-0.11290416121482849
200102-200602,2001/02 - 2006/02,2003.6589,3,0.005627461243420839
200102-200602,2001/02 - 2006/02,2003.6589,4,-0.011167912743985653
200102-200602,2001/02 - 2006/02,2003.6589,5,-0.004841811954975128
200102-200602,2001/02 - 2006/02,2003.6589,6,-0.009328065440058708
200102-200602,2001/02 - 2006/02,2003.6589,7,0.006659911014139652
200102-200602,2001/02 - 2006/02,2003.6589,8,0.012089962139725685
200102-200602,2001/02 - 2006/02,2003.6589,9,-0.1595621258020401
200102-200602,2001/02 - 2006/02,2003.6589,10,-0.019894003868103027
200102-200602,2001/02 - 2006/02,2003.6589,11,0.033852048218250275
200102-200602,2001/02 - 2006/02,2003.6589,12,-0.005179047118872404
200102-200602,2001/02 - 2006/02,2003.6589,13,-0.00749257393181324
200102-200602,2001/02 - 2006/02,2003.6589,14,0.044912178069353104
200102-200602,2001/02 - 2006/02,2003.6589,15,0.05907278507947922
200102-200602,2001/02 - 2006/02,2003.6589,16,0.0340040847659111
200102-200602,2001/02 - 2006/02,2003.6589,17,0.0024516379926353693
200102-200602,2001/02 - 2006/02,2003.6589,18,0.01067772600799799
200102-200602,2001/02 - 2006/02,2003.6589,all,-0.0068632658
200103-200603,2001/03 - 2006/03,2003.7411,0,-0.18851009011268616
200103-200603,2001/03 - 2006/03,2003.7411,1,0.005847426131367683
200103-200603,2001/03 - 2006/03,2003.7411,2,-0.11290416121482849
200103-200603,2001/03 - 2006/03,2003.7411,3,0.005627461243420839
200103-200603,2001/03 - 2006/03,2003.7411,4,-0.011167912743985653
200103-200603,2001/03 - 2006/03,2003.7411,5,-0.004841811954975128
200103-200603,2001/03 - 2006/03,2003.7411,6,-0.009328065440058708
200103-200603,2001/03 - 2006/03,2003.7411,7,0.006659911014139652
200103-200603,2001/03 - 2006/03,2003.7411,8,0.012089962139725685
200103-200603,2001/03 - 2006/03,2003.7411,9,-0.1595621258020401
200103-200603,2001/03 - 2006/03,2003.7411,10,-0.019894003868103027
200103-200603,2001/03 - 2006/03,2003.7411,11,0.033852048218250275
200103-200603,2001/03 - 2006/03,2003.7411,12,-0.005179047118872404
200103-200603,2001/03 - 2006/03,2003.7411,13,-0.00749257393181324
200103-200603,2001/03 - 2006/03,2003.7411,14,0.044912178069353104
200103-200603,2001/03 - 2006/03,2003.7411,15,0.05907278507947922
200103-200603,2001/03 - 2006/03,2003.7411,16,0.0340040847659111
200103-200603,2001/03 - 2006/03,2003.7411,17,0.0024516379926353693
200103-200603,2001/03 - 2006/03,2003.7411,18,0.01067772600799799
200103-200603,2001/03 - 2006/03,2003.7411,all,-0.0068632658
200104-200604,2001/04 - 2006/04,2003.826,0,-0.18851009011268616
200104-200604,2001/04 - 2006/04,2003.826,1,0.005847426131367683
200104-200604,2001/04 - 2006/04,2003.826,2,-0.11290416121482849
200104-200604,2001/04 - 2006/04,2003.826,3,0.005627461243420839
200104-200604,2001/04 - 2006/04,2003.826,4,-0.011167912743985653
200104-200604,2001/04 - 2006/04,2003.826,5,-0.004841811954975128
200104-200604,2001/04 - 2006/04,2003.826,6,-0.009328065440058708
200104-200604,2001/04 - 2006/04,2003.826,7,0.006659911014139652
200104-200604,2001/04 - 2006/04,2003.826,8,0.012089962139725685
200104-200604,2001/04 - 2006/04,2003.826,9,-0.1595621258020401
200104-200604,2001/04 - 2006/04,2003.826,10,-0.019894003868103027
200104-200604,2001/04 - 2006/04,2003.826,11,0.033852048218250275
200104-200604,2001/04 - 2006/04,2003.826,12,-0.005179047118872404
200104-200604,2001/04 - 2006/04,2003.826,13,-0.00749257393181324
200104-200604,2001/04 - 2006/04,2003.826,14,0.044912178069353104
